date,time,seq_length,trial_id,model,val_f1,val_auc,val_recall,val_precision,lr,d_model,d_ff,e_layers,dropout,batch_size,patience,val_threshold,best_test_threshold,best_val_so_far,best_trial_id,test_f1,test_auc,test_recall,test_precision,gap_val_test,is_enqueued,status
2026-07-09,09:23:13,4,29,LSTM,0.711,0.8424,0.6815,0.7431,0.000998556524360492,128,128,2,0.08815655136805323,8,5,0.49,0.35,0.7152,22,0.6878,0.8414,0.6336,0.7523,0.0231,False,OK
2026-07-09,09:49:10,4,79,LSTM,0.7109,0.8365,0.7166,0.7053,0.0027939847240758767,48,128,2,0.15977083744513063,8,5,0.38,0.4,0.7162,64,0.6939,0.8388,0.6692,0.7205,0.017,False,OK
2026-07-09,09:25:14,4,32,LSTM,0.7107,0.8355,0.6847,0.7388,0.001969148550750596,8,256,2,0.15765440564200964,8,5,0.38,0.27,0.7152,22,0.6883,0.8363,0.6463,0.7362,0.0224,False,OK
2026-07-09,09:24:39,4,31,LSTM,0.7107,0.8417,0.6847,0.7388,0.0015480749410974556,32,32,4,0.2991621314500278,8,5,0.4,0.36,0.7152,22,0.6905,0.8382,0.6387,0.7515,0.0202,False,OK
2026-07-09,09:39:12,4,57,LSTM,0.7105,0.8397,0.6879,0.7347,0.002496393734463993,32,256,3,0.39059885960827484,8,5,0.31,0.26,0.7152,22,0.6989,0.8408,0.6616,0.7407,0.0116,False,OK
2026-07-09,09:52:31,4,87,LSTM,0.7097,0.8412,0.7006,0.719,0.002409476386227933,64,4,3,0.32416717756331004,16,4,0.29,0.27,0.7162,64,0.6924,0.8355,0.6616,0.7263,0.0173,False,OK
2026-07-09,09:38:02,4,55,LSTM,0.7096,0.8375,0.6847,0.7363,0.0021991122710995846,32,2,3,0.16488711368373535,8,5,0.37,0.28,0.7152,22,0.6966,0.8377,0.6514,0.7485,0.013,False,OK
2026-07-09,09:47:14,4,75,LSTM,0.7096,0.8408,0.6847,0.7363,0.001303360857053598,64,2,4,0.3337904782908581,16,5,0.34,0.28,0.7162,64,0.6913,0.8361,0.6438,0.7463,0.0183,False,OK
2026-07-09,09:22:33,4,28,LSTM,0.7094,0.8369,0.6879,0.7322,0.002904846153345605,8,128,2,0.25238041622449237,8,4,0.47,0.35,0.7152,22,0.6812,0.8345,0.6361,0.7331,0.0282,False,OK
2026-07-09,09:52:11,4,86,LSTM,0.7092,0.8378,0.6911,0.7282,0.002300588082609695,48,128,4,0.340987773730302,8,5,0.32,0.29,0.7162,64,0.6874,0.8291,0.6463,0.7341,0.0217,False,OK
2026-07-09,09:46:48,4,74,LSTM,0.7092,0.8391,0.672,0.7509,0.002538517847445024,48,32,3,0.11312272858970357,16,2,0.39,0.27,0.7162,64,0.6833,0.8351,0.6285,0.7485,0.026,False,OK
2026-07-09,09:31:17,4,42,LSTM,0.7089,0.8384,0.6943,0.7243,0.0025515912125913445,48,4,5,0.36956203644266833,8,3,0.3,0.28,0.7152,22,0.6909,0.8278,0.6539,0.7322,0.0181,False,OK
2026-07-09,09:35:44,4,49,LSTM,0.7088,0.8349,0.6433,0.7891,0.0029497252159516882,48,4,3,0.3414624740397906,8,4,0.39,0.29,0.7152,22,0.6742,0.8388,0.6081,0.7563,0.0346,False,OK
2026-07-09,09:36:28,4,51,LSTM,0.7087,0.844,0.6975,0.7204,0.0015781575797452372,128,512,3,0.2720144469525264,8,4,0.24,0.24,0.7152,22,0.6916,0.8384,0.659,0.7275,0.0171,False,OK
2026-07-09,09:26:46,4,35,LSTM,0.7084,0.8376,0.6847,0.7338,0.001123681135943157,48,16,4,0.2641496707868177,8,3,0.38,0.29,0.7152,22,0.686,0.8376,0.6336,0.7477,0.0225,False,OK
2026-07-09,09:27:10,4,36,LSTM,0.7084,0.8399,0.6847,0.7338,0.0023986617468539856,48,16,2,0.1679138559131531,8,4,0.35,0.32,0.7152,22,0.6911,0.8403,0.6489,0.7391,0.0173,False,OK
2026-07-09,09:27:49,4,37,LSTM,0.7083,0.8367,0.7038,0.7129,0.002986963616808552,8,16,2,0.26613172047220107,8,5,0.31,0.31,0.7152,22,0.7013,0.8316,0.6692,0.7367,0.007,False,OK
2026-07-09,09:41:12,4,60,LSTM,0.7083,0.8352,0.7038,0.7129,0.00236726244840241,48,256,4,0.37276026942171675,8,5,0.3,0.28,0.7152,22,0.6887,0.8328,0.6616,0.7182,0.0196,False,OK
2026-07-09,09:45:30,4,71,LSTM,0.7083,0.841,0.7038,0.7129,0.002425897178594206,48,256,3,0.2893870579486256,8,3,0.27,0.25,0.7162,64,0.6913,0.8371,0.6667,0.7178,0.017,False,OK
2026-07-09,09:29:10,4,39,LSTM,0.7082,0.8399,0.6879,0.7297,0.0012574539686608913,64,16,6,0.381914552036047,8,4,0.29,0.27,0.7152,22,0.6893,0.8391,0.6463,0.7384,0.0189,False,OK
2026-07-09,09:13:34,4,12,LSTM,0.7082,0.8377,0.6879,0.7297,0.0018300252646457368,48,8,2,0.3741797867139351,8,5,0.45,0.34,0.7082,12,0.6965,0.8387,0.6539,0.7449,0.0117,False,OK
2026-07-09,09:23:51,4,30,LSTM,0.7078,0.8308,0.6752,0.7439,0.0024329255155129273,4,16,2,0.09419917235107464,8,5,0.45,0.39,0.7152,22,0.6896,0.8323,0.6387,0.7493,0.0183,False,OK
2026-07-09,09:29:58,4,40,LSTM,0.7078,0.8384,0.6943,0.7219,0.0008652019292891644,48,16,4,0.3313935860700738,8,5,0.38,0.32,0.7152,22,0.6891,0.8343,0.6514,0.7314,0.0187,False,OK
2026-07-09,09:44:52,4,69,LSTM,0.7078,0.8363,0.6943,0.7219,0.002574000186267252,48,256,2,0.3422638763721367,8,5,0.3,0.29,0.7162,64,0.6834,0.8272,0.659,0.7096,0.0244,False,OK
2026-07-09,09:36:47,4,52,LSTM,0.7076,0.8402,0.6783,0.7396,0.00196466914567118,32,16,2,0.15510427484635017,16,5,0.3,0.21,0.7152,22,0.6841,0.8366,0.631,0.747,0.0235,False,OK
2026-07-09,09:57:13,4,97,LSTM,0.7076,0.8463,0.6783,0.7396,0.001775346468814816,64,64,2,0.2638015575935464,8,5,0.35,0.26,0.7162,64,0.6887,0.8403,0.6361,0.7508,0.0189,False,OK
2026-07-09,09:55:50,4,95,LSTM,0.7074,0.8347,0.6815,0.7354,0.0025503495426754817,8,16,3,0.13896367606990276,8,5,0.41,0.29,0.7162,64,0.6803,0.8293,0.6361,0.731,0.0272,False,OK
2026-07-09,09:54:53,4,93,LSTM,0.7072,0.8422,0.6847,0.7313,0.0029759612984762403,48,16,2,0.2613136953450927,8,5,0.47,0.34,0.7162,64,0.6893,0.8405,0.6463,0.7384,0.018,False,OK
2026-07-09,09:17:28,4,18,LSTM,0.707,0.841,0.707,0.707,0.0020657404643339137,128,8,4,0.257631815141688,8,2,0.41,0.33,0.7133,17,0.6932,0.8426,0.6641,0.725,0.0138,False,OK
2026-07-09,09:46:06,4,72,LSTM,0.7069,0.8379,0.672,0.7456,0.001042516745529964,32,32,4,0.1726234452639167,8,2,0.47,0.37,0.7162,64,0.6824,0.8325,0.626,0.75,0.0245,False,OK
2026-07-09,09:49:34,4,80,LSTM,0.7069,0.8359,0.672,0.7456,0.0017599269580145472,8,2,3,0.33924204515415385,16,4,0.5,0.43,0.7162,64,0.6795,0.832,0.6285,0.7395,0.0274,False,OK
2026-07-09,09:34:29,4,47,LSTM,0.7067,0.8392,0.6752,0.7413,0.0009416684726778816,64,16,3,0.38988084992516187,8,4,0.43,0.34,0.7152,22,0.6895,0.8401,0.6412,0.7456,0.0172,False,OK
2026-07-09,09:32:52,4,44,LSTM,0.7067,0.8393,0.6752,0.7413,0.0011843407562152966,48,2,4,0.3056484421560466,8,4,0.5,0.38,0.7152,22,0.6814,0.8347,0.6285,0.744,0.0253,False,OK
2026-07-09,09:18:43,4,20,LSTM,0.7063,0.836,0.6433,0.7829,0.00110746115386479,4,64,4,0.23101016143663824,8,5,0.38,0.25,0.7133,17,0.6695,0.8284,0.6056,0.7484,0.0368,False,OK
2026-07-09,09:40:40,4,59,LSTM,0.7061,0.8376,0.6847,0.7288,0.0007156546858289013,48,256,5,0.3453097950296893,8,5,0.47,0.4,0.7152,22,0.6866,0.8345,0.6438,0.7355,0.0195,False,OK
2026-07-09,09:35:09,4,48,LSTM,0.7059,0.8424,0.6879,0.7248,0.0017213660045713713,256,4,3,0.26541093763175627,8,5,0.34,0.29,0.7152,22,0.6812,0.83,0.6361,0.7331,0.0247,False,OK
2026-07-09,09:44:31,4,68,LSTM,0.7057,0.8372,0.6911,0.7209,0.002900724132153769,8,4,5,0.3052439237810447,8,5,0.34,0.26,0.7162,64,0.6791,0.8311,0.6463,0.7155,0.0265,False,OK
2026-07-09,09:33:46,4,46,LSTM,0.7055,0.8342,0.6752,0.7387,0.0019717118287170556,256,128,4,0.3303041969580966,8,4,0.37,0.31,0.7152,22,0.6903,0.8333,0.6438,0.7441,0.0152,False,OK
2026-07-09,09:22:10,4,27,LSTM,0.7047,0.8349,0.6879,0.7224,0.0012843323335602834,8,16,3,0.11132701466302786,8,4,0.45,0.28,0.7152,22,0.691,0.8378,0.6514,0.7356,0.0138,False,OK
2026-07-09,09:52:52,4,88,LSTM,0.7043,0.8375,0.6752,0.7361,0.0029592824749232562,48,64,3,0.1326097047852564,8,2,0.27,0.2,0.7162,64,0.6858,0.8383,0.6387,0.7404,0.0185,False,OK
2026-07-09,09:20:37,4,24,LSTM,0.7041,0.8366,0.6783,0.732,0.0014601841502567487,8,32,2,0.1932481816817463,16,5,0.44,0.32,0.7152,22,0.6803,0.8355,0.6361,0.731,0.0239,False,OK
2026-07-09,09:53:55,4,90,LSTM,0.7036,0.837,0.707,0.7003,0.0022444933565522584,256,8,3,0.21884803061201635,8,3,0.31,0.35,0.7162,64,0.6999,0.8425,0.6794,0.7216,0.0038,False,OK
2026-07-09,09:43:40,4,66,LSTM,0.7035,0.8352,0.6688,0.742,0.0026077872053956977,64,4,5,0.2056238952953613,8,3,0.47,0.41,0.7162,64,0.6804,0.8278,0.631,0.7381,0.0231,False,OK
2026-07-09,09:41:40,4,61,LSTM,0.7018,0.8355,0.6783,0.727,0.0012732185656404884,48,4,5,0.3002073639861383,16,5,0.41,0.35,0.7152,22,0.6758,0.8283,0.626,0.7343,0.026,False,OK
2026-07-09,09:56:38,4,96,LSTM,0.701,0.8351,0.672,0.7326,0.0027297703241006607,4,16,4,0.39539159451593714,8,5,0.4,0.28,0.7162,64,0.6766,0.8225,0.6336,0.7259,0.0244,False,OK
2026-07-09,09:10:16,4,5,LSTM,0.6992,0.8377,0.6624,0.7402,0.000936,48,4,2,0.387,8,5,0.32,0.28,0.6992,5,0.6694,0.8262,0.6183,0.7297,0.0297,True,OK
2026-07-09,09:15:34,4,15,LSTM,0.6977,0.8295,0.6688,0.7292,0.0027295619936774534,2,8,2,0.12887598856303908,8,5,0.41,0.36,0.7129,13,0.6803,0.8218,0.6361,0.731,0.0174,False,OK
2026-07-09,09:28:25,4,38,LSTM,0.6962,0.8325,0.6752,0.7186,0.001254538118488159,8,256,4,0.3945231306207615,8,4,0.36,0.26,0.7152,22,0.6694,0.8277,0.6336,0.7094,0.0269,False,OK
2026-07-09,09:47:39,4,76,LSTM,0.6949,0.8307,0.6783,0.7124,0.0016536951409006173,4,256,4,0.34837152098789786,16,4,0.41,0.37,0.7162,64,0.6711,0.8256,0.6387,0.707,0.0238,False,OK
2026-07-09,09:54:11,4,91,LSTM,0.6943,0.8332,0.6943,0.6943,0.0006841174017063302,48,16,2,0.2105858795950612,8,5,0.32,0.3,0.7162,64,0.6744,0.8235,0.6641,0.685,0.0198,False,OK
2026-07-09,09:32:05,4,43,LSTM,0.6942,0.8316,0.7229,0.6676,0.002791723388010547,2,8,4,0.3954525865456172,8,4,0.2,0.21,0.7152,22,0.6633,0.8087,0.6616,0.665,0.0309,False,OK
2026-07-09,09:43:57,4,67,LSTM,0.6941,0.83,0.672,0.7177,0.0023375395218318334,8,32,3,0.07706755287530143,8,2,0.39,0.33,0.7162,64,0.6793,0.831,0.6361,0.7289,0.0147,False,OK
2026-07-09,09:25:29,4,33,LSTM,0.6934,0.8326,0.6338,0.7654,0.002375653776006612,16,4,3,0.3406210180890467,8,3,0.36,0.3,0.7152,22,0.6592,0.8263,0.5954,0.7382,0.0342,False,OK
2026-07-09,09:11:28,4,7,LSTM,0.6926,0.8376,0.6815,0.7039,0.00032354255966394373,256,2,6,0.10351199264000677,8,4,0.31,0.32,0.6992,5,0.6817,0.8299,0.6539,0.7119,0.0109,False,OK
2026-07-09,09:17:56,4,19,LSTM,0.6923,0.8352,0.6592,0.7289,0.0018346450143141338,256,32,5,0.34220988773033145,8,3,0.25,0.21,0.7133,17,0.6611,0.8194,0.6005,0.7352,0.0312,False,OK
2026-07-09,09:08:32,4,1,LSTM,0.6911,0.8313,0.6911,0.6911,0.001,4,2,2,0.3,8,3,0.32,0.29,0.6911,1,0.6693,0.823,0.6539,0.6853,0.0218,True,OK
2026-07-09,09:08:09,4,0,LSTM,0.691,0.8301,0.6624,0.7222,0.001,4,2,2,0.0,8,3,0.41,0.3,0.691,0,0.6658,0.8239,0.6234,0.7143,0.0253,True,OK
2026-07-09,09:42:39,4,63,LSTM,0.6908,0.8316,0.6688,0.7143,0.0018137399137450015,4,256,2,0.36396502660594776,8,2,0.3,0.21,0.7152,22,0.6784,0.8274,0.6361,0.7267,0.0124,False,OK
2026-07-09,09:33:04,4,45,LSTM,0.6905,0.837,0.6465,0.7409,0.0019856713046573753,256,8,2,0.3902137606363864,16,2,0.47,0.35,0.7152,22,0.6554,0.8283,0.5929,0.7327,0.0351,False,OK
2026-07-09,09:09:08,4,2,LSTM,0.6898,0.8331,0.6975,0.6822,0.0001,32,32,2,0.1,8,3,0.36,0.35,0.6911,1,0.6744,0.8238,0.6667,0.6823,0.0154,True,OK
2026-07-09,09:09:45,4,4,LSTM,0.6894,0.8211,0.6433,0.7426,0.001,2,2,2,0.0,16,3,0.3,0.25,0.6911,1,0.6464,0.8197,0.5954,0.7069,0.043,True,OK
2026-07-09,09:49:53,4,81,LSTM,0.6894,0.8262,0.6752,0.7043,0.00278444689512505,256,256,5,0.3650871648747325,8,2,0.2,0.2,0.7162,64,0.6818,0.8203,0.6514,0.7151,0.0077,False,OK
2026-07-09,09:43:08,4,65,LSTM,0.6893,0.8352,0.6783,0.7007,0.00195948142730755,48,32,3,0.28854915912017554,8,2,0.46,0.46,0.7162,64,0.6853,0.8286,0.6565,0.7167,0.0041,False,OK
2026-07-09,09:12:58,4,11,LSTM,0.689,0.8328,0.6561,0.7254,0.0005588993143918217,256,512,6,0.14243286858176504,8,4,0.28,0.23,0.6992,5,0.6612,0.823,0.6183,0.7105,0.0277,False,OK
2026-07-09,09:45:04,4,70,LSTM,0.689,0.8299,0.6879,0.6901,0.0010639539987628173,48,8,3,0.0999022291061571,8,2,0.29,0.24,0.7162,64,0.6684,0.8198,0.6539,0.6835,0.0206,False,OK
2026-07-09,09:50:52,4,84,LSTM,0.6889,0.8306,0.6911,0.6867,0.002561759985861386,16,32,3,0.18822932038261786,8,2,0.29,0.27,0.7162,64,0.6744,0.8254,0.6641,0.685,0.0145,False,OK
2026-07-09,09:54:24,4,92,LSTM,0.6886,0.8331,0.6656,0.7133,0.001515847296043009,48,32,2,0.14472651994409064,8,2,0.38,0.36,0.7162,64,0.6775,0.8257,0.6387,0.7213,0.0112,False,OK
2026-07-09,09:19:14,4,21,LSTM,0.6881,0.8314,0.6815,0.6948,0.0009004670451244603,256,8,4,0.36407602601242456,8,3,0.23,0.23,0.7133,17,0.6844,0.8212,0.6565,0.7147,0.0038,False,OK
2026-07-09,09:53:11,4,89,LSTM,0.6876,0.8311,0.6975,0.678,0.0012556324520608328,16,256,4,0.2314951655550898,8,4,0.3,0.29,0.7162,64,0.6744,0.8241,0.6641,0.685,0.0132,False,OK
2026-07-09,09:12:21,4,10,LSTM,0.6875,0.8321,0.7006,0.6748,0.00024466067370756424,48,4,2,0.3137870221601252,8,5,0.38,0.36,0.6992,5,0.6777,0.8249,0.6743,0.6812,0.0098,False,OK
2026-07-09,09:35:53,4,50,LSTM,0.6875,0.83,0.6306,0.7557,0.002008395692962227,48,8,4,0.34075367244285454,16,3,0.39,0.31,0.7152,22,0.6601,0.8236,0.6005,0.7329,0.0274,False,OK
2026-07-09,09:09:24,4,3,LSTM,0.6859,0.8329,0.6051,0.7917,0.001,64,128,3,0.2,8,3,0.44,0.27,0.6911,1,0.6453,0.827,0.5623,0.7568,0.0407,True,OK
2026-07-09,09:37:23,4,54,LSTM,0.6859,0.8331,0.6815,0.6903,0.0006375776486510241,48,256,3,0.33772850838166546,16,5,0.29,0.27,0.7152,22,0.6693,0.823,0.6514,0.6882,0.0166,False,OK
2026-07-09,09:37:10,4,53,LSTM,0.6855,0.8264,0.6561,0.7178,0.001341836991968422,256,2,3,0.3797841871546427,8,2,0.39,0.38,0.7152,22,0.6649,0.8164,0.6209,0.7155,0.0207,False,OK
2026-07-09,09:51:37,4,85,LSTM,0.6854,0.8289,0.7006,0.6707,0.0012048121096158164,4,8,5,0.3694495075821009,8,3,0.27,0.27,0.7162,64,0.6829,0.821,0.6794,0.6864,0.0025,False,OK
2026-07-09,09:58:35,4,99,LSTM,0.685,0.8305,0.6752,0.6951,0.0019038214084663811,2,16,2,0.17215622404640288,8,5,0.33,0.28,0.7162,64,0.6791,0.8306,0.6463,0.7155,0.0058,False,OK
2026-07-09,09:16:00,4,16,LSTM,0.673,0.8244,0.6815,0.6646,0.002303132545676151,2,512,4,0.3106013318681704,16,5,0.29,0.27,0.7129,13,0.6641,0.8157,0.6514,0.6772,0.0089,False,OK
2026-07-09,09:11:58,4,9,LSTM,0.6645,0.8184,0.6497,0.68,5.114334905255214e-05,128,128,5,0.304314019446759,16,3,0.27,0.23,0.6992,5,0.6461,0.813,0.6387,0.6536,0.0184,False,OK
2026-07-09,09:11:36,4,8,LSTM,0.4864,0.3682,1.0,0.3214,0.00046892519874069065,4,32,6,0.02982025747190833,8,2,0.2,0.2,0.6992,5,0.4867,0.347,1.0,0.3216,-0.0002,False,OK
2026-07-09,09:10:21,4,6,LSTM,0.4864,0.5092,1.0,0.3214,0.0002317175804240088,2,4,3,0.2447411578889518,16,3,0.2,0.2,0.6992,5,0.4867,0.4934,1.0,0.3216,-0.0002,False,OK
