date,time,seq_length,trial_id,model,val_f1,val_auc,val_recall,val_precision,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,gamma,actual_trees,patience,val_threshold,best_test_threshold,best_val_so_far,best_trial_id,test_f1,test_auc,test_recall,test_precision,gap_val_test,is_enqueued,status
2026-07-09,14:11:10,16,10,XGBoost,0.7042,0.8505,0.6975,0.711,214,4,0.12281405447035115,0.7771968315996324,0.6953032697284646,2,0.1539402661906502,57,4,0.52,0.3,0.7068,2,0.6557,0.8277,0.6081,0.7113,0.0485,False,OK
2026-07-09,14:11:11,16,11,XGBoost,0.6967,0.8376,0.7134,0.6809,73,2,0.15456585985729884,0.8834079599627223,0.9371369723351402,1,0.20084441267792222,35,3,0.43,0.35,0.7068,2,0.6552,0.8252,0.631,0.6813,0.0415,False,OK
2026-07-09,14:11:11,16,12,XGBoost,0.6941,0.8403,0.7261,0.6647,114,14,0.05264477954650517,0.9835362183897025,0.9314459720698616,3,0.08993064405322271,44,3,0.41,0.37,0.7068,2,0.6649,0.8068,0.6489,0.6818,0.0291,False,OK
2026-07-09,14:11:11,16,13,XGBoost,0.698,0.8413,0.7102,0.6862,113,10,0.16186258544241466,0.6162706284113394,0.8804973600079926,3,0.0811857872572626,15,4,0.46,0.23,0.7068,2,0.647,0.8176,0.6132,0.6847,0.051,False,OK
2026-07-09,14:11:12,16,14,XGBoost,0.703,0.8404,0.7197,0.6869,124,10,0.2573237388142572,0.6784017537764548,0.6281274979537668,2,0.13448651762918384,8,2,0.43,0.36,0.7068,2,0.6507,0.8127,0.6234,0.6806,0.0522,False,OK
2026-07-09,14:11:12,16,15,XGBoost,0.6961,0.8458,0.6783,0.7148,104,3,0.18814781983606393,0.5097001640361639,0.7311322070847369,2,0.20701799365790766,32,3,0.52,0.34,0.7068,2,0.6456,0.826,0.598,0.7015,0.0505,False,OK
2026-07-09,14:11:12,16,16,XGBoost,0.7036,0.8454,0.707,0.7003,252,6,0.1843833408943317,0.8490881309614714,0.9962186108263973,2,0.6250451815218928,25,4,0.49,0.29,0.7068,2,0.6523,0.8185,0.6158,0.6934,0.0514,False,OK
2026-07-09,14:11:13,16,17,XGBoost,0.6945,0.833,0.7675,0.6342,231,2,0.011215837981231644,0.9509993795111534,0.9403420825254118,4,0.37152036635584856,230,2,0.33,0.33,0.7068,2,0.6917,0.8233,0.7277,0.659,0.0029,False,OK
2026-07-09,14:11:13,16,18,XGBoost,0.7009,0.8414,0.7166,0.686,90,4,0.01545189282644664,0.8793090177722691,0.9929993266284828,3,0.022615455862511163,89,3,0.4,0.33,0.7068,2,0.6515,0.8239,0.6183,0.6884,0.0495,False,OK
2026-07-09,14:11:13,16,19,XGBoost,0.694,0.8454,0.7006,0.6875,106,9,0.2507126480024375,0.7805005939981196,0.5238141954748516,4,0.04261306006769842,15,4,0.48,0.35,0.7068,2,0.6559,0.8177,0.6209,0.6952,0.0381,False,OK
2026-07-09,14:11:14,16,20,XGBoost,0.7041,0.846,0.7389,0.6725,273,7,0.08890696844820603,0.8815195200072169,0.9963651585008978,1,0.003886448858676665,43,5,0.38,0.27,0.7068,2,0.6607,0.818,0.6616,0.6599,0.0434,False,OK
2026-07-09,14:11:14,16,21,XGBoost,0.702,0.8485,0.7166,0.6881,471,6,0.014515240412838245,0.8184260187408372,0.7684779755236538,3,0.19996813367361124,244,4,0.42,0.27,0.7068,2,0.6587,0.8266,0.631,0.6889,0.0433,False,OK
2026-07-09,14:11:15,16,22,XGBoost,0.7062,0.8466,0.758,0.6611,74,7,0.06032482152861806,0.9976364985736242,0.9886889808858932,1,0.13502412175230116,48,2,0.34,0.29,0.7068,2,0.6716,0.8183,0.687,0.6569,0.0346,False,OK
2026-07-09,14:11:15,16,23,XGBoost,0.6969,0.8458,0.7102,0.684,216,5,0.24408204592204727,0.9788927210372688,0.7994520840646722,2,0.07235466752893711,11,2,0.43,0.27,0.7068,2,0.6578,0.8273,0.631,0.687,0.0391,False,OK
2026-07-09,14:11:15,16,24,XGBoost,0.7073,0.8484,0.758,0.663,86,7,0.0450578714894124,0.9652726259295449,0.9253595147240299,3,0.3908091352490363,72,2,0.34,0.28,0.7073,24,0.6717,0.8209,0.6819,0.6617,0.0356,False,OK
2026-07-09,14:11:16,16,25,XGBoost,0.7035,0.8474,0.7707,0.6471,99,9,0.10301750885891672,0.9880644098512781,0.8396178088746824,2,0.7605579065268916,28,3,0.33,0.3,0.7073,24,0.6691,0.8142,0.6947,0.6454,0.0344,False,OK
2026-07-09,14:11:16,16,26,XGBoost,0.7132,0.8438,0.7643,0.6685,72,7,0.007642767607771812,0.985198489514726,0.9174969249868766,5,0.6991872563266783,71,2,0.32,0.3,0.7132,26,0.6708,0.8204,0.6896,0.653,0.0424,False,OK
2026-07-09,14:11:16,16,27,XGBoost,0.7108,0.8483,0.7357,0.6875,91,7,0.004401987160626409,0.8692814292203717,0.849434652411039,5,0.7191161767578225,90,3,0.35,0.31,0.7132,26,0.6579,0.8224,0.6387,0.6784,0.0528,False,OK
2026-07-09,14:11:17,16,28,XGBoost,0.7077,0.8441,0.7325,0.6845,77,10,0.009246458539779,0.8162891298610867,0.7868874150735493,7,0.47074696736631116,76,2,0.37,0.31,0.7132,26,0.657,0.8233,0.6361,0.6793,0.0507,False,OK
2026-07-09,14:11:17,16,29,XGBoost,0.7076,0.845,0.7516,0.6686,73,11,0.01625536336689684,0.8776709513825864,0.808225036319128,8,0.8080017687151735,72,2,0.34,0.3,0.7132,26,0.6675,0.8222,0.6718,0.6633,0.0401,False,OK
2026-07-09,14:11:18,16,30,XGBoost,0.7086,0.8461,0.7357,0.6834,100,13,0.016364398047743565,0.7950492475082921,0.8164059745941264,8,0.18905545462291712,99,2,0.38,0.28,0.7132,26,0.6667,0.8228,0.6565,0.6772,0.0419,False,OK
2026-07-09,14:11:18,16,31,XGBoost,0.7128,0.8458,0.7707,0.663,106,9,0.04846482692740486,0.8210623048980965,0.8535624643471298,9,0.2806656886724161,53,2,0.32,0.32,0.7132,26,0.684,0.8239,0.7048,0.6643,0.0289,False,OK
2026-07-09,14:11:21,16,32,XGBoost,0.7177,0.8452,0.7611,0.679,121,6,0.004360547256544793,0.9681512063522199,0.9876396483580693,6,0.9197293910467357,120,2,0.33,0.31,0.7177,32,0.6718,0.8209,0.6692,0.6744,0.0459,False,OK
2026-07-09,14:11:21,16,33,XGBoost,0.7199,0.8465,0.7611,0.6829,148,6,0.004120366431974378,0.917587357439022,0.9722115190446639,6,0.7723114844653445,147,2,0.33,0.29,0.7199,33,0.6641,0.8219,0.659,0.6693,0.0558,False,OK
2026-07-09,14:11:22,16,34,XGBoost,0.6627,0.8181,0.7038,0.6261,115,2,0.002352479968363008,0.8724036913550696,0.9835096247767222,10,0.9725135143197184,114,2,0.32,0.32,0.7199,33,0.6725,0.8114,0.6819,0.6634,-0.0099,False,OK
2026-07-09,14:11:22,16,35,XGBoost,0.7064,0.8457,0.7548,0.6639,244,7,0.10699147943696391,0.7643715107963895,0.8862034277794367,8,0.2369769237516218,27,2,0.32,0.29,0.7199,33,0.6838,0.825,0.7099,0.6596,0.0226,False,OK
2026-07-09,14:11:23,16,36,XGBoost,0.7143,0.8413,0.7643,0.6704,127,9,0.0031033099524564824,0.9995163929802363,0.9563960099414758,5,0.6892545807576836,126,2,0.33,0.32,0.7199,33,0.6667,0.8182,0.6794,0.6544,0.0476,False,OK
2026-07-09,14:11:23,16,37,XGBoost,0.7149,0.8471,0.7707,0.6667,91,8,0.00777856982378281,0.9516524916929465,0.960331711904131,6,0.8762771807855663,90,2,0.32,0.29,0.7199,33,0.6683,0.8176,0.6921,0.6461,0.0466,False,OK
2026-07-09,14:11:23,16,38,XGBoost,0.7104,0.8414,0.758,0.6685,103,5,0.0010739252746236056,0.9248643247905062,0.9613892860268958,3,0.9616880158858294,102,2,0.32,0.31,0.7199,33,0.665,0.8195,0.6768,0.6536,0.0454,False,OK
2026-07-09,14:11:24,16,39,XGBoost,0.7132,0.8473,0.7325,0.6949,260,9,0.0018070467233746617,0.9257186919433766,0.9124741000689595,6,0.5738234532595308,259,2,0.37,0.3,0.7199,33,0.6587,0.8195,0.6336,0.686,0.0544,False,OK
2026-07-09,14:11:25,16,40,XGBoost,0.7126,0.8445,0.7739,0.6603,232,7,0.008088679489134299,0.9623178151863054,0.9795230678806951,6,0.8518533807299458,231,3,0.31,0.3,0.7199,33,0.6748,0.8195,0.7048,0.6472,0.0378,False,OK
2026-07-09,14:11:25,16,41,XGBoost,0.7115,0.8424,0.742,0.6833,68,5,0.014017295604258979,0.9854530328358895,0.9252738995329406,7,0.6322848267487958,67,2,0.35,0.31,0.7199,33,0.6641,0.8216,0.6489,0.68,0.0474,False,OK
2026-07-09,14:11:25,16,42,XGBoost,0.7025,0.8483,0.7484,0.662,132,12,0.00481305969577395,0.9504094583310502,0.9172894343872803,2,0.6537581428955397,131,2,0.34,0.34,0.7199,33,0.6733,0.8152,0.6845,0.6626,0.0292,False,OK
2026-07-09,14:11:26,16,43,XGBoost,0.7044,0.8447,0.7134,0.6957,159,4,0.03632877668163798,0.9438367368997617,0.9208960282707552,4,0.928766351904348,98,2,0.46,0.33,0.7199,33,0.6569,0.8273,0.626,0.691,0.0475,False,OK
2026-07-09,14:11:26,16,44,XGBoost,0.7132,0.8407,0.7484,0.6812,76,10,0.002859439161080143,0.9919534326748068,0.9984134049187763,8,0.8991819485468266,75,2,0.33,0.31,0.7199,33,0.6581,0.8137,0.6514,0.6649,0.0551,False,OK
2026-07-09,14:11:27,16,45,XGBoost,0.713,0.8466,0.7675,0.6657,84,7,0.007052899605604158,0.9375011967287495,0.9579813069756701,5,0.7548295887315865,83,3,0.32,0.29,0.7199,33,0.6741,0.8209,0.6921,0.657,0.0389,False,OK
2026-07-09,14:11:27,16,46,XGBoost,0.716,0.8454,0.7548,0.681,75,6,0.006462081783547266,0.8741075915374821,0.9384708880959614,6,0.9587464176417841,74,2,0.33,0.31,0.7199,33,0.6589,0.8243,0.6489,0.6693,0.0571,False,OK
2026-07-09,14:11:27,16,47,XGBoost,0.7092,0.8453,0.7261,0.693,100,6,0.03402654290216228,0.770262732524274,0.883024625384194,7,0.9863814012437391,91,2,0.45,0.3,0.7199,33,0.6631,0.8263,0.6361,0.6925,0.046,False,OK
2026-07-09,14:11:28,16,48,XGBoost,0.7059,0.8426,0.7452,0.6705,62,9,0.0032048153361602825,0.7459483930550584,0.9420191068451259,6,0.7962969167648782,61,2,0.33,0.32,0.7199,33,0.6667,0.8224,0.6641,0.6692,0.0392,False,OK
2026-07-09,14:11:28,16,49,XGBoost,0.71,0.8463,0.7484,0.6753,197,8,0.005054297620327306,0.8796891463501642,0.9131611225100457,7,0.9279197846436835,196,2,0.34,0.29,0.7199,33,0.6675,0.8208,0.6692,0.6658,0.0425,False,OK
2026-07-09,14:11:29,16,50,XGBoost,0.7134,0.8472,0.7611,0.6713,67,6,0.004216377533333947,0.8807993291287519,0.9112503685412912,6,0.9901318139278176,66,2,0.32,0.32,0.7199,33,0.6717,0.8229,0.6845,0.6593,0.0418,False,OK
2026-07-09,14:11:29,16,51,XGBoost,0.6765,0.8168,0.7325,0.6284,258,2,0.001732869130230182,0.9875650358828778,0.9428492469148838,5,0.7940546045926051,257,2,0.31,0.31,0.7199,33,0.6782,0.8114,0.6972,0.6602,-0.0017,False,OK
2026-07-09,14:11:29,16,52,XGBoost,0.7045,0.8439,0.7707,0.6488,120,12,0.022147414216496072,0.9376507800668407,0.9901222097805589,3,0.9841412396851821,115,2,0.34,0.31,0.7199,33,0.6716,0.8143,0.6921,0.6523,0.0329,False,OK
2026-07-09,14:11:30,16,53,XGBoost,0.6627,0.8194,0.7038,0.6261,119,2,0.002219189836482901,0.8034969630272736,0.9264795332665601,6,0.957564783231523,118,3,0.33,0.33,0.7199,33,0.6758,0.8141,0.687,0.665,-0.0132,False,OK
2026-07-09,14:11:30,16,54,XGBoost,0.6938,0.8333,0.7866,0.6206,158,3,0.006078022049061542,0.896566716364172,0.998116580092427,5,0.7831981870723347,157,2,0.27,0.3,0.7199,33,0.6887,0.8205,0.743,0.6418,0.0051,False,OK
2026-07-09,14:11:31,16,55,XGBoost,0.7103,0.8395,0.7611,0.6657,120,5,0.0014703669605708272,0.980683167453093,0.9951067530689763,4,0.45404436116020475,119,3,0.32,0.31,0.7199,33,0.66,0.8184,0.6743,0.6463,0.0502,False,OK
2026-07-09,14:11:31,16,56,XGBoost,0.6878,0.8278,0.7611,0.6273,109,3,0.0024401263323810727,0.9260609462009557,0.8540981598106189,7,0.8844630854125932,108,2,0.32,0.32,0.7199,33,0.6906,0.818,0.7328,0.6531,-0.0029,False,OK
2026-07-09,14:11:31,16,57,XGBoost,0.6997,0.8456,0.6975,0.7019,457,14,0.07861362213169187,0.8891207060943994,0.5891623663048405,2,0.12538595940786523,37,2,0.46,0.34,0.7199,33,0.6531,0.811,0.6107,0.7018,0.0466,False,OK
2026-07-09,14:11:34,16,58,XGBoost,0.6997,0.8456,0.6975,0.7019,76,17,0.019888575398031808,0.9950099214501411,0.6478698683834716,3,0.5007054000428385,75,5,0.45,0.3,0.7199,33,0.6503,0.8181,0.6056,0.7021,0.0494,False,OK
2026-07-09,14:11:35,16,59,XGBoost,0.7132,0.8431,0.7643,0.6685,166,15,0.003942724773556051,0.9723300042787992,0.9788023110946492,5,0.6252962192460763,165,2,0.34,0.31,0.7199,33,0.6616,0.8173,0.6641,0.6591,0.0516,False,OK
2026-07-09,14:11:35,16,60,XGBoost,0.7093,0.8467,0.7771,0.6524,123,9,0.004887489026157461,0.8106478835199792,0.9474244667180053,5,0.9838331495887017,122,2,0.32,0.3,0.7199,33,0.665,0.8196,0.6921,0.64,0.0443,False,OK
2026-07-09,14:11:36,16,61,XGBoost,0.7108,0.8455,0.7357,0.6875,94,9,0.002413821957551575,0.9016750809474214,0.904012237224665,6,0.8897211288816813,93,2,0.34,0.31,0.7199,33,0.6562,0.8217,0.6361,0.6775,0.0546,False,OK
2026-07-09,14:11:36,16,62,XGBoost,0.7105,0.8409,0.7739,0.6568,52,8,0.0026438987331127844,0.9881870114791981,0.8494857892188983,5,0.39334317901257637,51,2,0.32,0.31,0.7199,33,0.6675,0.8196,0.6997,0.6381,0.0431,False,OK
2026-07-09,14:11:37,16,63,XGBoost,0.7149,0.8451,0.7548,0.6791,54,6,0.023550797085814628,0.9758993918540779,0.9561853214508047,7,0.9627246801626459,53,3,0.34,0.29,0.7199,33,0.6734,0.8204,0.6768,0.67,0.0415,False,OK
2026-07-09,14:11:37,16,64,XGBoost,0.7118,0.8444,0.7707,0.6612,53,8,0.031748420201959816,0.9373965766602718,0.8931215140043145,8,0.9216622791155598,52,4,0.32,0.29,0.7199,33,0.6675,0.8182,0.687,0.649,0.0443,False,OK
2026-07-09,14:11:37,16,65,XGBoost,0.7125,0.8415,0.742,0.6853,149,5,0.012235120896847673,0.9821680622660284,0.9346428228691879,7,0.8702101072815057,148,2,0.36,0.3,0.7199,33,0.6641,0.8241,0.6489,0.68,0.0485,False,OK
2026-07-09,14:11:38,16,66,XGBoost,0.7134,0.8423,0.7452,0.6842,60,8,0.036905411298846356,0.9855232327386734,0.9981571408499091,7,0.8666240621415037,59,2,0.39,0.32,0.7199,33,0.6632,0.8195,0.6514,0.6755,0.0502,False,OK
2026-07-09,14:11:38,16,67,XGBoost,0.7046,0.8444,0.7293,0.6815,210,13,0.004833321780078906,0.7038714741996794,0.6097592249605399,8,0.8947933742347303,209,5,0.38,0.35,0.7199,33,0.664,0.8247,0.6438,0.6856,0.0406,False,OK
2026-07-09,14:11:39,16,68,XGBoost,0.6936,0.8309,0.7643,0.6349,80,2,0.022194819833777937,0.9372321536557612,0.9274648925827975,5,0.9544950878017232,79,3,0.32,0.31,0.7199,33,0.6909,0.8206,0.7252,0.6597,0.0027,False,OK
2026-07-09,14:11:39,16,69,XGBoost,0.7136,0.8419,0.758,0.6742,77,7,0.007194990267818137,0.8378270788961917,0.9833346113214224,8,0.9559177424043049,76,3,0.33,0.31,0.7199,33,0.6641,0.8208,0.6667,0.6616,0.0495,False,OK
2026-07-09,14:11:39,16,70,XGBoost,0.7091,0.8451,0.7452,0.6763,91,12,0.006184414639989298,0.7956207519723247,0.9618557756438607,6,0.8906611039308072,90,4,0.34,0.3,0.7199,33,0.6675,0.8196,0.6565,0.6789,0.0416,False,OK
2026-07-09,14:11:40,16,71,XGBoost,0.6775,0.8214,0.7325,0.6301,55,2,0.018683701722784465,0.7912157367926317,0.99623623555236,6,0.9172010568302501,54,2,0.32,0.32,0.7199,33,0.6791,0.813,0.6972,0.6618,-0.0016,False,OK
2026-07-09,14:11:40,16,72,XGBoost,0.7091,0.8441,0.7452,0.6763,140,9,0.0015692729268608143,0.8987170906427587,0.9944418500109538,6,0.6619016892441186,139,2,0.33,0.31,0.7199,33,0.6641,0.8186,0.6539,0.6745,0.045,False,OK
2026-07-09,14:11:40,16,73,XGBoost,0.7141,0.8423,0.7516,0.6801,61,6,0.010115194823082981,0.8533461627674506,0.9655157592929346,8,0.7394052278497967,60,3,0.34,0.3,0.7199,33,0.6606,0.8225,0.6489,0.6728,0.0534,False,OK
2026-07-09,14:11:41,16,74,XGBoost,0.6974,0.8368,0.7962,0.6203,59,3,0.028972020967827423,0.8399134989622297,0.9733373069497882,10,0.8836197029603591,58,3,0.26,0.28,0.7199,33,0.6892,0.8251,0.7532,0.6352,0.0082,False,OK
2026-07-09,14:11:41,16,75,XGBoost,0.7117,0.8432,0.7548,0.6733,114,10,0.003292077566022885,0.9030268445660589,0.9378502638219324,10,0.6439116429769866,113,3,0.33,0.31,0.7199,33,0.6717,0.8204,0.6794,0.6642,0.04,False,OK
2026-07-09,14:11:42,16,76,XGBoost,0.7083,0.8445,0.758,0.6648,120,9,0.05528502671119891,0.8224163118493252,0.9796524972465293,6,0.6841261576615694,64,4,0.34,0.35,0.7199,33,0.6823,0.8209,0.7023,0.6635,0.026,False,OK
2026-07-09,14:11:42,16,77,XGBoost,0.7104,0.8433,0.742,0.6813,91,6,0.007147900856643382,0.8568528563173535,0.9198409430412868,8,0.9411099110749699,90,3,0.35,0.31,0.7199,33,0.6597,0.8235,0.6412,0.6792,0.0507,False,OK
2026-07-09,14:11:43,16,78,XGBoost,0.7092,0.8449,0.7611,0.6639,406,7,0.014864937806802684,0.549344720427038,0.9550200187953907,4,0.11189128355756855,171,2,0.33,0.31,0.7199,33,0.6832,0.8246,0.7023,0.6651,0.026,False,OK
2026-07-09,14:11:43,16,79,XGBoost,0.7145,0.8507,0.7293,0.7003,64,5,0.07230306253074964,0.6123089352692415,0.5264109400254153,2,0.999788075651773,61,2,0.43,0.33,0.7199,33,0.664,0.8298,0.6387,0.6915,0.0505,False,OK
2026-07-09,14:11:43,16,80,XGBoost,0.7032,0.8487,0.7357,0.6735,100,5,0.07205404756747776,0.7451800120795037,0.5667119131674114,3,0.88934268869969,69,3,0.39,0.33,0.7199,33,0.6667,0.8271,0.6565,0.6772,0.0365,False,OK
2026-07-09,14:11:44,16,81,XGBoost,0.7061,0.8442,0.742,0.6734,357,11,0.005305994361868116,0.9003978017670281,0.6642476160347118,6,0.258251520403896,356,2,0.36,0.28,0.7199,33,0.6667,0.8213,0.6616,0.6718,0.0394,False,OK
2026-07-09,14:11:44,16,82,XGBoost,0.7002,0.8459,0.7325,0.6706,52,6,0.036099688732943155,0.5459798612819136,0.5173000732289619,2,0.8679387125798017,51,2,0.37,0.35,0.7199,33,0.6667,0.824,0.6565,0.6772,0.0335,False,OK
2026-07-09,14:11:45,16,83,XGBoost,0.7068,0.8453,0.7293,0.6856,116,4,0.08140813487128089,0.5950987143249779,0.6464455480872227,3,0.9722949863403783,44,2,0.43,0.31,0.7199,33,0.6569,0.8269,0.6285,0.688,0.0499,False,OK
2026-07-09,14:11:46,16,84,XGBoost,0.7154,0.8423,0.7643,0.6723,55,9,0.007994878575529685,0.9881245724962981,0.9983162089292438,5,0.9529742216002096,54,2,0.33,0.31,0.7199,33,0.6675,0.8185,0.6743,0.6608,0.0478,False,OK
2026-07-09,14:11:47,16,85,XGBoost,0.7012,0.8412,0.7325,0.6725,87,4,0.2066544635052424,0.644579815155847,0.506199330825439,4,0.9336369569860672,15,2,0.41,0.33,0.7199,33,0.6684,0.8234,0.6565,0.6807,0.0328,False,OK
2026-07-09,14:11:48,16,86,XGBoost,0.7084,0.8458,0.7389,0.6804,145,6,0.006271113410174632,0.8539233150780997,0.8855146132558037,7,0.48650217025694814,144,4,0.35,0.31,0.7199,33,0.6615,0.8225,0.6463,0.6773,0.0469,False,OK
2026-07-09,14:11:48,16,87,XGBoost,0.7143,0.843,0.7643,0.6704,56,12,0.006901529391167884,0.9760440608649334,0.8938396027488197,5,0.8812676004431418,55,2,0.33,0.32,0.7199,33,0.6709,0.8206,0.6794,0.6625,0.0434,False,OK
2026-07-09,14:11:49,16,88,XGBoost,0.7113,0.8472,0.7611,0.6676,88,16,0.01271118536975847,0.8830364046583971,0.8872147546548977,4,0.9748011375527597,87,3,0.34,0.28,0.7199,33,0.6708,0.8192,0.6819,0.6601,0.0405,False,OK
2026-07-09,14:11:49,16,89,XGBoost,0.7147,0.8426,0.758,0.6761,59,10,0.01070121566011614,0.9703246219579709,0.9817246989942271,5,0.7795061637949134,58,2,0.34,0.32,0.7199,33,0.665,0.8172,0.6641,0.6658,0.0497,False,OK
2026-07-09,14:11:50,16,90,XGBoost,0.7094,0.8477,0.758,0.6667,95,8,0.04149697466585654,0.9270566295044016,0.9835975594724838,5,0.948657265542722,93,3,0.34,0.32,0.7199,33,0.6625,0.8214,0.6718,0.6535,0.0469,False,OK
2026-07-09,14:11:50,16,91,XGBoost,0.7143,0.8437,0.7643,0.6704,73,9,0.014427574155563458,0.9855167366601012,0.9289448176192877,5,0.7847277036030716,72,2,0.34,0.3,0.7199,33,0.6641,0.8188,0.6667,0.6616,0.0502,False,OK
2026-07-09,14:11:50,16,92,XGBoost,0.7064,0.8477,0.7548,0.6639,59,9,0.01376846841405391,0.9865732226719796,0.806889752180741,2,0.9315140499475356,58,3,0.33,0.29,0.7199,33,0.6733,0.8189,0.6896,0.6578,0.0331,False,OK
2026-07-09,14:11:51,16,93,XGBoost,0.7122,0.8443,0.7643,0.6667,56,12,0.006622374908493852,0.969576329034649,0.9624666433057667,3,0.8110077582828759,55,2,0.34,0.31,0.7199,33,0.6582,0.8112,0.6616,0.6549,0.0539,False,OK
2026-07-09,14:11:51,16,94,XGBoost,0.7052,0.8473,0.758,0.6593,123,10,0.0045944200266467145,0.990405955389297,0.7888664458904304,4,0.9233492913455822,122,2,0.33,0.31,0.7199,33,0.6667,0.819,0.687,0.6475,0.0385,False,OK
2026-07-09,14:11:52,16,95,XGBoost,0.7106,0.8422,0.7548,0.6714,98,9,0.0024798448727557246,0.9735557109686503,0.9730596551315897,5,0.7223922240988069,97,2,0.33,0.31,0.7199,33,0.6581,0.8174,0.6539,0.6624,0.0525,False,OK
2026-07-09,14:11:52,16,96,XGBoost,0.7101,0.8449,0.7293,0.6918,77,11,0.007756153832131997,0.9550755329979939,0.9701598304784653,6,0.9290228109335755,76,2,0.38,0.3,0.7199,33,0.6588,0.8176,0.6361,0.6831,0.0513,False,OK
2026-07-09,14:11:53,16,97,XGBoost,0.7099,0.8461,0.7675,0.6603,486,19,0.005676524032106958,0.6955127391625251,0.941774336092138,8,0.3892756711268557,485,3,0.32,0.35,0.7199,33,0.6756,0.8236,0.7048,0.6487,0.0343,False,OK
2026-07-09,14:11:53,16,98,XGBoost,0.7051,0.8446,0.7006,0.7097,182,12,0.09478055032117362,0.5518135216569898,0.5005950736557381,4,0.9237639308949139,35,3,0.48,0.34,0.7199,33,0.6475,0.8257,0.6005,0.7024,0.0577,False,OK
2026-07-09,14:11:54,16,99,XGBoost,0.6994,0.84,0.7707,0.6402,253,14,0.2745681519901021,0.5146651014645731,0.8799436277369026,4,0.8213839443098998,9,3,0.33,0.28,0.7199,33,0.6778,0.8214,0.7226,0.6382,0.0216,False,OK
