date,time,seq_length,trial_id,val_f1,val_auc,val_recall,val_precision,d_model,lr,d_ff,e_layers,top_k,num_kernels,dropout,batch_size,patience,val_threshold,best_test_threshold,best_val_so_far,best_trial_id,test_f1,test_auc,test_recall,test_precision,gap_val_test,is_enqueued,status
2026-07-09,03:57:09,16,24,0.7327,0.8644,0.707,0.7603,32,0.00019698455975980823,64,4,2,3,0.17849711847667907,16,4,0.48,0.29,0.741,1,0.6898,0.8562,0.6565,0.7268,0.0428,False,OK
2026-07-09,05:06:33,16,39,0.732,0.8586,0.7134,0.7517,64,0.00024198296099317486,128,2,2,6,0.3371967171862138,8,4,0.61,0.5,0.7561,31,0.7184,0.8528,0.6947,0.7439,0.0136,False,OK
2026-07-09,09:17:52,16,90,0.7319,0.8608,0.6911,0.7778,32,0.00025740467692666916,8,2,2,6,0.39301913887519346,16,4,0.41,0.4,0.7561,31,0.6923,0.854,0.6412,0.7522,0.0396,False,OK
2026-07-09,08:00:12,16,73,0.7319,0.8533,0.6911,0.7778,16,0.001989887575270611,16,2,2,6,0.2744787051422884,8,5,0.6,0.53,0.7561,31,0.704,0.8516,0.6565,0.7588,0.0279,False,OK
2026-07-09,04:14:22,16,28,0.7314,0.8636,0.7197,0.7434,48,0.0008784443962075101,8,4,2,6,0.38211156768180177,8,3,0.33,0.27,0.748,27,0.6993,0.8545,0.6718,0.7293,0.0321,False,OK
2026-07-09,08:16:20,16,78,0.7307,0.8578,0.6783,0.7918,64,9.73582978944808e-05,4,3,3,4,0.12683063674298634,8,5,0.42,0.25,0.7561,31,0.6787,0.8501,0.6234,0.7447,0.052,False,OK
2026-07-09,02:22:44,16,7,0.7303,0.8586,0.707,0.7551,256,0.002606212427547429,128,6,4,4,0.36874969400924673,16,2,0.58,0.45,0.741,1,0.692,0.8549,0.6489,0.7413,0.0383,False,OK
2026-07-09,02:30:02,16,9,0.7303,0.8584,0.707,0.7551,16,8.158807046157809e-05,32,2,3,3,0.06448851490160178,8,4,0.52,0.35,0.741,1,0.7065,0.8649,0.6616,0.758,0.0237,False,OK
2026-07-09,03:40:54,16,21,0.7296,0.8564,0.7134,0.7467,32,5.71554106337373e-05,16,6,3,6,0.07503188385410774,8,3,0.39,0.26,0.741,1,0.7051,0.8532,0.6845,0.727,0.0245,False,OK
2026-07-09,03:23:59,16,19,0.7296,0.8599,0.7261,0.7331,128,8.724795012725834e-05,32,4,2,6,0.16531104299939625,8,5,0.39,0.39,0.741,1,0.7183,0.8567,0.7074,0.7297,0.0113,False,OK
2026-07-09,02:58:23,16,15,0.7293,0.8583,0.7166,0.7426,48,0.0007026116777467684,4,2,5,4,0.35207177451541044,8,4,0.4,0.32,0.741,1,0.7089,0.8607,0.6692,0.7536,0.0204,False,OK
2026-07-09,09:38:36,16,94,0.7291,0.8569,0.6943,0.7676,48,0.0019057067600451057,64,2,2,3,0.38887576778317784,8,5,0.3,0.29,0.7561,31,0.6974,0.8356,0.6539,0.7471,0.0317,False,OK
2026-07-09,09:14:30,16,89,0.7291,0.86,0.6943,0.7676,8,0.00019262126175095056,256,3,3,4,0.2124471270858513,8,5,0.39,0.31,0.7561,31,0.6785,0.8508,0.631,0.7337,0.0506,False,OK
2026-07-09,08:10:41,16,77,0.7279,0.8582,0.707,0.75,16,0.0018421216318915375,4,2,2,3,0.37024237018144307,8,3,0.43,0.35,0.7561,31,0.6977,0.8534,0.6667,0.7318,0.0301,False,OK
2026-07-09,03:18:02,16,18,0.7276,0.8607,0.672,0.7932,64,0.0001164343795455642,128,5,3,6,0.34768514167195386,8,4,0.46,0.31,0.741,1,0.6667,0.8503,0.6056,0.7414,0.0609,False,OK
2026-07-09,07:37:35,16,67,0.7276,0.8608,0.6975,0.7604,48,0.00016496489845931603,4,4,2,6,0.25649853847045634,8,5,0.44,0.32,0.7561,31,0.6938,0.856,0.6514,0.742,0.0338,False,OK
2026-07-09,09:02:38,16,87,0.7276,0.8656,0.6847,0.7762,64,0.0004416227248003452,512,4,2,4,0.2571857294400437,8,4,0.55,0.43,0.7561,31,0.7011,0.8534,0.6565,0.7522,0.0265,False,OK
2026-07-09,01:52:08,16,0,0.727,0.8643,0.7038,0.7517,64,0.001,128,3,3,4,0.2,8,3,0.51,0.42,0.727,0,0.6934,0.8498,0.659,0.7316,0.0335,True,OK
2026-07-09,07:57:01,16,72,0.7261,0.8559,0.7006,0.7534,16,0.0019590712973327254,8,3,2,3,0.22633353740456635,8,5,0.32,0.29,0.7561,31,0.6921,0.8499,0.6463,0.7449,0.034,False,OK
2026-07-09,07:40:10,16,68,0.7258,0.8527,0.6911,0.7641,256,0.0009835581797337616,256,2,2,3,0.23409355025450057,8,4,0.58,0.5,0.7561,31,0.6877,0.8393,0.6387,0.7448,0.0381,False,OK
2026-07-09,07:14:12,16,64,0.7253,0.8604,0.7357,0.7152,48,6.101266384436345e-05,16,4,2,6,0.30654627612814017,16,4,0.26,0.29,0.7561,31,0.6854,0.8524,0.715,0.6581,0.0399,False,OK
2026-07-09,07:31:13,16,66,0.7251,0.8582,0.6847,0.7706,32,0.00014386346473458983,2,5,2,4,0.29652981938103756,8,4,0.42,0.34,0.7561,31,0.6886,0.8567,0.6387,0.747,0.0365,False,OK
2026-07-09,04:50:51,16,36,0.7248,0.8588,0.6879,0.766,48,0.0001743516249047827,16,3,2,3,0.361999578814644,8,3,0.37,0.22,0.7561,31,0.6955,0.8549,0.6539,0.7428,0.0293,False,OK
2026-07-09,02:04:23,16,3,0.7245,0.8569,0.6911,0.7614,4,0.001,2,2,2,6,0.3,8,3,0.33,0.29,0.741,1,0.7001,0.8524,0.6565,0.75,0.0244,True,OK
2026-07-09,06:38:02,16,58,0.724,0.852,0.6975,0.7526,128,0.00047702516622220186,16,4,2,4,0.25059467571835187,8,5,0.49,0.41,0.7561,31,0.7114,0.8478,0.6743,0.7528,0.0126,False,OK
2026-07-09,03:48:20,16,22,0.7234,0.8577,0.7038,0.7441,48,5.68948098828031e-05,64,6,3,6,0.10571962259357034,16,4,0.44,0.41,0.741,1,0.7059,0.8593,0.6718,0.7437,0.0175,False,OK
2026-07-09,01:59:38,16,2,0.7234,0.853,0.7038,0.7441,4,0.001,2,2,2,6,0.0,8,3,0.37,0.37,0.741,1,0.7014,0.8513,0.6845,0.7193,0.022,True,OK
2026-07-09,10:01:40,16,99,0.7229,0.8517,0.7102,0.736,48,0.0007186218394746046,32,2,2,6,0.3661362344414442,8,3,0.45,0.31,0.7561,31,0.7026,0.8611,0.6972,0.708,0.0203,False,OK
2026-07-09,02:33:18,16,10,0.7228,0.8567,0.6975,0.75,48,0.0019660560242999183,4,4,3,3,0.262597891225474,8,5,0.31,0.2,0.741,1,0.6819,0.8557,0.6438,0.7249,0.0408,False,OK
2026-07-09,09:48:04,16,96,0.7226,0.8373,0.7134,0.732,256,0.0002921508249291689,32,3,2,6,0.2959149400188966,8,5,0.39,0.21,0.7561,31,0.6829,0.836,0.6794,0.6864,0.0397,False,OK
2026-07-09,02:42:10,16,12,0.7216,0.851,0.6975,0.7474,32,0.00030283767956265195,4,2,3,3,0.28454907285987024,8,4,0.41,0.33,0.741,1,0.69,0.8551,0.6514,0.7335,0.0316,False,OK
2026-07-09,07:10:06,16,63,0.721,0.8472,0.7038,0.7391,256,0.0008246047932813257,16,4,2,6,0.3468200108579384,8,3,0.41,0.29,0.7561,31,0.6891,0.8405,0.6768,0.7018,0.0319,False,OK
2026-07-09,04:36:59,16,32,0.7207,0.8596,0.6943,0.7491,48,0.0003409908406526648,64,3,2,6,0.3940042406345044,8,5,0.4,0.28,0.7561,31,0.6854,0.8572,0.6514,0.7232,0.0353,False,OK
2026-07-09,06:40:34,16,59,0.72,0.8594,0.6879,0.7552,64,0.0005565812691465051,64,3,2,6,0.3115403315481747,8,2,0.55,0.42,0.7561,31,0.7112,0.8605,0.6768,0.7493,0.0088,False,OK
2026-07-09,02:07:18,16,4,0.7188,0.8594,0.6592,0.7901,32,0.0001,32,2,2,6,0.1,8,3,0.53,0.36,0.741,1,0.6779,0.8567,0.6132,0.7579,0.0408,True,OK
2026-07-09,08:03:26,16,74,0.7179,0.862,0.6847,0.7544,8,0.0014903363762421356,8,3,2,3,0.36711707302845903,8,4,0.44,0.33,0.7561,31,0.6894,0.8503,0.6438,0.7419,0.0285,False,OK
2026-07-09,08:58:34,16,86,0.7168,0.8526,0.7134,0.7203,48,0.00037156497664791685,512,2,3,4,0.3762387716056823,8,3,0.77,0.73,0.7561,31,0.6987,0.8527,0.6845,0.7135,0.0181,False,OK
2026-07-09,09:42:19,16,95,0.7159,0.8499,0.7102,0.7217,4,0.0015384562459079887,8,2,2,3,0.34659025046625164,8,5,0.5,0.36,0.7561,31,0.6792,0.8463,0.6412,0.7221,0.0366,False,OK
2026-07-09,07:52:50,16,71,0.7148,0.8546,0.6783,0.7553,64,0.00023824858605259937,16,2,2,6,0.385664982917332,8,3,0.37,0.21,0.7561,31,0.6775,0.854,0.6387,0.7213,0.0373,False,OK
2026-07-09,04:58:58,16,37,0.7143,0.8496,0.6688,0.7664,4,0.00017981470332378987,16,4,2,6,0.31156855744681045,8,5,0.44,0.4,0.7561,31,0.6852,0.8524,0.626,0.7569,0.029,False,OK
2026-07-09,02:53:38,16,14,0.7133,0.8444,0.6656,0.7684,256,0.0012748106396182981,2,2,4,3,0.3838927430272925,8,5,0.61,0.47,0.741,1,0.6836,0.833,0.6514,0.7191,0.0297,False,OK
2026-07-09,07:47:03,16,69,0.7125,0.8509,0.7102,0.7147,16,0.0003277225498701077,256,3,3,6,0.38600699091397433,8,4,0.35,0.32,0.7561,31,0.6879,0.8562,0.687,0.6888,0.0246,False,OK
2026-07-09,08:05:44,16,75,0.712,0.8569,0.7675,0.6639,16,0.0008924538819974934,2,2,2,4,0.33745430523872416,8,4,0.24,0.31,0.7561,31,0.6967,0.8563,0.7481,0.6519,0.0153,False,OK
2026-07-09,05:14:40,16,41,0.7119,0.8422,0.6847,0.7414,4,0.000508969861595986,128,3,3,3,0.3654678769036879,8,5,0.36,0.35,0.7561,31,0.7048,0.8449,0.659,0.7573,0.0072,False,OK
2026-07-09,03:25:31,16,20,0.711,0.8497,0.6975,0.7252,128,0.0021421720229936234,512,2,3,3,0.3021013040194614,16,5,0.21,0.21,0.741,1,0.6675,0.8255,0.6565,0.6789,0.0435,False,OK
2026-07-09,02:25:27,16,8,0.7103,0.8505,0.6561,0.7744,64,0.0014879578963571908,512,5,3,4,0.025423340114409457,16,4,0.4,0.21,0.741,1,0.6878,0.8513,0.6336,0.7523,0.0225,False,OK
2026-07-09,05:27:07,16,45,0.709,0.843,0.6752,0.7465,8,0.0001849862994061858,16,3,2,3,0.38260225750951804,8,5,0.33,0.26,0.7561,31,0.6903,0.8528,0.6438,0.7441,0.0187,False,OK
2026-07-09,04:05:18,16,26,0.7081,0.8495,0.672,0.7482,8,0.00030148333141598,16,2,3,6,0.3559618875865037,16,5,0.34,0.26,0.741,1,0.6878,0.856,0.6361,0.7485,0.0203,False,OK
2026-07-09,04:44:57,16,34,0.6873,0.838,0.672,0.7033,4,0.00011936691505068778,512,2,2,3,0.3589408626969469,8,4,0.38,0.33,0.7561,31,0.6711,0.8435,0.6438,0.7008,0.0162,False,OK
2026-07-09,08:42:58,16,82,0.6402,0.7898,0.6688,0.614,2,0.0028688691630799827,8,2,3,3,0.3917360971543081,8,5,0.31,0.34,0.7561,31,0.6334,0.7866,0.6616,0.6075,0.0069,False,OK
2026-07-09,04:27:44,16,30,0.618,0.765,0.5796,0.6618,2,0.0010456971520204532,4,3,3,6,0.3786227403360544,8,5,0.48,0.42,0.748,27,0.6005,0.769,0.5623,0.6443,0.0175,False,OK
2026-07-09,07:50:34,16,70,0.5991,0.7346,0.621,0.5786,2,7.932879187296437e-05,32,3,2,4,0.2768189649400991,16,4,0.33,0.31,0.7561,31,0.601,0.7481,0.6209,0.5823,-0.0019,False,OK
2026-07-09,02:09:23,16,5,0.5898,0.747,0.5541,0.6304,2,0.001,2,2,2,6,0.0,16,3,0.35,0.32,0.741,1,0.5884,0.7545,0.5674,0.611,0.0014,True,OK
2026-07-09,05:23:10,16,44,0.5668,0.6962,0.5541,0.58,2,0.00024271189346897152,16,2,3,6,0.3961830635238907,8,3,0.35,0.35,0.7561,31,0.5778,0.7251,0.5573,0.6,-0.0111,False,OK
2026-07-09,03:05:23,16,16,0.5471,0.687,0.5637,0.5315,2,0.00014651172943945645,32,5,2,6,0.1480181813815659,8,3,0.36,0.3,0.741,1,0.4922,0.6557,0.4809,0.504,0.055,False,OK
