date,time,seq_length,trial_id,model,val_f1,val_auc,val_recall,val_precision,lr,d_model,d_ff,e_layers,dropout,batch_size,patience,val_threshold,best_test_threshold,best_val_so_far,best_trial_id,test_f1,test_auc,test_recall,test_precision,gap_val_test,is_enqueued,status
2026-07-09,13:28:13,16,93,LSTM,0.7528,0.8714,0.7611,0.7445,0.002111109551725341,64,128,3,0.19745990094824395,16,4,0.41,0.38,0.7638,37,0.7301,0.8646,0.7125,0.7487,0.0226,False,OK
2026-07-09,12:49:45,16,15,LSTM,0.7527,0.8722,0.6783,0.8452,0.0023183308136758823,64,256,2,0.30812710019978884,8,5,0.62,0.37,0.7594,3,0.69,0.855,0.6031,0.8061,0.0627,False,OK
2026-07-09,13:23:03,16,82,LSTM,0.7526,0.8701,0.6975,0.8172,0.0011240051671501852,128,256,2,0.3869459115769846,8,5,0.58,0.44,0.7638,37,0.7079,0.8641,0.6412,0.79,0.0447,False,OK
2026-07-09,13:16:19,16,65,LSTM,0.7521,0.8687,0.7293,0.7763,0.0025417984923615526,64,512,4,0.3621667681998697,16,4,0.51,0.45,0.7638,37,0.7028,0.8532,0.659,0.7529,0.0492,False,OK
2026-07-09,13:11:51,16,52,LSTM,0.752,0.8702,0.7484,0.7556,0.0009134397551936574,128,8,5,0.13850896218303346,8,5,0.49,0.54,0.7638,37,0.7084,0.8591,0.6768,0.743,0.0436,False,OK
2026-07-09,13:18:44,16,71,LSTM,0.7517,0.8692,0.7229,0.7828,0.0025167044231262114,64,128,5,0.2900139670773432,16,3,0.49,0.49,0.7638,37,0.7163,0.8542,0.6616,0.7808,0.0354,False,OK
2026-07-09,13:25:46,16,86,LSTM,0.7513,0.8723,0.6975,0.8141,0.0010230609821358656,128,32,6,0.2554553278997595,8,5,0.52,0.43,0.7638,37,0.7045,0.8557,0.631,0.7974,0.0467,False,OK
2026-07-09,13:24:56,16,85,LSTM,0.7513,0.8714,0.6975,0.8141,0.0005791261030437185,128,512,4,0.321075418455177,8,4,0.54,0.41,0.7638,37,0.6911,0.8528,0.6234,0.7753,0.0602,False,OK
2026-07-09,13:14:37,16,61,LSTM,0.7512,0.8669,0.7261,0.7782,0.002052585089188861,64,128,6,0.23039524149161938,16,2,0.34,0.29,0.7638,37,0.706,0.8563,0.6539,0.7672,0.0452,False,OK
2026-07-09,13:02:26,16,35,LSTM,0.7512,0.8691,0.7261,0.7782,0.002386930436052978,128,32,3,0.3458318452058517,8,5,0.5,0.46,0.7602,34,0.7168,0.8596,0.6667,0.7751,0.0344,False,OK
2026-07-09,13:18:28,16,70,LSTM,0.7508,0.8639,0.7102,0.7964,0.0009739906834810212,8,512,4,0.3836028475302409,16,3,0.48,0.42,0.7638,37,0.7064,0.8586,0.6489,0.7751,0.0445,False,OK
2026-07-09,12:48:12,16,12,LSTM,0.7508,0.8704,0.7197,0.7847,0.0008333254908216171,256,4,2,0.29190274516570147,8,5,0.45,0.38,0.7594,3,0.7175,0.8607,0.659,0.7872,0.0334,False,OK
2026-07-09,13:12:51,16,56,LSTM,0.7504,0.8663,0.7325,0.7692,0.0010387551485442148,64,128,4,0.22492747421899784,8,3,0.45,0.46,0.7638,37,0.7067,0.8511,0.6743,0.7423,0.0437,False,OK
2026-07-09,13:14:08,16,59,LSTM,0.75,0.8681,0.707,0.7986,0.0013834844014987877,32,256,5,0.24197756004274334,8,5,0.57,0.41,0.7638,37,0.7091,0.8624,0.6514,0.7781,0.0409,False,OK
2026-07-09,13:20:50,16,76,LSTM,0.75,0.8643,0.707,0.7986,0.00121317025468048,128,16,3,0.15875348743141995,8,3,0.52,0.49,0.7638,37,0.6982,0.8597,0.6387,0.7699,0.0518,False,OK
2026-07-09,13:27:04,16,89,LSTM,0.7496,0.8659,0.7102,0.7936,0.0017707097686372965,16,128,4,0.36765082507359437,16,4,0.49,0.3,0.7638,37,0.6922,0.8493,0.6209,0.7821,0.0574,False,OK
2026-07-09,13:08:29,16,44,LSTM,0.7496,0.8735,0.7389,0.7607,0.0004065145204036305,128,256,5,0.38277213047056463,8,5,0.38,0.35,0.7638,37,0.711,0.8566,0.6667,0.7616,0.0386,False,OK
2026-07-09,13:21:31,16,78,LSTM,0.7492,0.8607,0.7134,0.7887,0.0014613686049294416,4,16,4,0.2727993721000122,16,4,0.37,0.27,0.7638,37,0.7109,0.8528,0.6539,0.7788,0.0382,False,OK
2026-07-09,12:52:39,16,20,LSTM,0.7488,0.8611,0.7261,0.7729,0.0004371696124087004,64,128,6,0.3467992435839936,8,4,0.36,0.23,0.7594,3,0.7048,0.8514,0.659,0.7573,0.044,False,OK
2026-07-09,12:57:15,16,27,LSTM,0.7487,0.8707,0.707,0.7957,0.00042164015173633875,64,8,4,0.3604277385156859,8,4,0.5,0.42,0.7594,3,0.7032,0.8572,0.6361,0.7862,0.0455,False,OK
2026-07-09,13:21:58,16,79,LSTM,0.7484,0.8678,0.758,0.7391,0.0005042516894374598,128,256,4,0.3997600606532126,16,5,0.31,0.31,0.7638,37,0.7382,0.8561,0.7176,0.7601,0.0102,False,OK
2026-07-09,13:28:41,16,94,LSTM,0.748,0.8672,0.742,0.754,0.00101843577826618,128,32,5,0.2889440197323516,16,4,0.43,0.47,0.7638,37,0.7193,0.8576,0.6845,0.7577,0.0287,False,OK
2026-07-09,13:26:45,16,88,LSTM,0.7479,0.8671,0.7134,0.786,0.0018341843336525804,64,4,4,0.2396220265224488,16,3,0.4,0.32,0.7638,37,0.7131,0.8612,0.6641,0.7699,0.0348,False,OK
2026-07-09,13:05:39,16,40,LSTM,0.7476,0.8717,0.7357,0.7599,0.00045724675696936373,128,256,3,0.17356585247323192,8,5,0.41,0.41,0.7638,37,0.7307,0.8622,0.6972,0.7675,0.0169,False,OK
2026-07-09,13:17:51,16,68,LSTM,0.7475,0.8667,0.707,0.7929,0.00030091386072609807,64,128,2,0.19570349053522992,16,3,0.54,0.37,0.7638,37,0.7062,0.8618,0.6514,0.7711,0.0413,False,OK
2026-07-09,13:19:54,16,74,LSTM,0.7475,0.8662,0.7166,0.7812,0.0004113203793976839,48,256,3,0.3998746967088022,8,4,0.28,0.28,0.7638,37,0.718,0.8576,0.6641,0.7814,0.0295,False,OK
2026-07-09,13:01:10,16,33,LSTM,0.747,0.8699,0.7006,0.8,0.0005674958943815422,64,512,2,0.2037636619141891,8,3,0.46,0.28,0.7594,3,0.7,0.858,0.6412,0.7706,0.047,False,OK
2026-07-09,12:48:44,16,13,LSTM,0.7467,0.8647,0.7134,0.7832,0.0002865461432063709,48,64,2,0.3957529732631815,8,4,0.37,0.37,0.7594,3,0.7147,0.8566,0.6692,0.7668,0.032,False,OK
2026-07-09,12:58:10,16,28,LSTM,0.7463,0.8635,0.7166,0.7785,0.0012443827311279247,4,64,5,0.31512144778898027,8,4,0.56,0.39,0.7594,3,0.7051,0.8544,0.6539,0.7649,0.0412,False,OK
2026-07-09,13:07:07,16,42,LSTM,0.7462,0.8638,0.707,0.79,0.002097424462795279,8,16,4,0.1817528490716953,8,5,0.51,0.34,0.7638,37,0.7093,0.8553,0.6489,0.7822,0.0369,False,OK
2026-07-09,13:21:04,16,77,LSTM,0.7462,0.8674,0.707,0.79,0.002220379300280995,48,128,4,0.11844428452855756,16,3,0.49,0.39,0.7638,37,0.7013,0.8532,0.6361,0.7812,0.045,False,OK
2026-07-09,13:00:01,16,31,LSTM,0.7458,0.8688,0.7102,0.7852,0.00033836509697468884,64,64,5,0.37407333396602627,8,4,0.46,0.33,0.7594,3,0.7139,0.8557,0.6539,0.7859,0.0319,False,OK
2026-07-09,13:24:15,16,84,LSTM,0.7458,0.8678,0.7102,0.7852,0.0014840277354880777,8,16,2,0.34358943131466047,8,4,0.5,0.36,0.7638,37,0.703,0.8545,0.6565,0.7566,0.0428,False,OK
2026-07-09,13:29:28,16,96,LSTM,0.7442,0.8629,0.7134,0.7778,0.0003914239726146474,48,8,4,0.26472644529141803,16,5,0.33,0.33,0.7638,37,0.7216,0.8552,0.6794,0.7695,0.0226,False,OK
2026-07-09,12:54:53,16,24,LSTM,0.7441,0.8631,0.7038,0.7893,0.0004668719883635379,64,64,5,0.3118122450461043,16,3,0.5,0.43,0.7594,3,0.7079,0.853,0.6412,0.79,0.0362,False,OK
2026-07-09,13:15:52,16,64,LSTM,0.7439,0.8707,0.7261,0.7625,0.0013928527294987637,256,512,2,0.3152457153789523,16,4,0.46,0.39,0.7638,37,0.7213,0.8613,0.6718,0.7788,0.0226,False,OK
2026-07-09,13:29:01,16,95,LSTM,0.7429,0.8667,0.7038,0.7865,0.0007930397180125864,64,128,2,0.2331328438703389,8,3,0.42,0.38,0.7638,37,0.7082,0.854,0.6514,0.7758,0.0347,False,OK
2026-07-09,13:22:33,16,81,LSTM,0.7414,0.862,0.6847,0.8083,0.0018403480729147624,32,256,2,0.3319258369620219,8,3,0.44,0.35,0.7638,37,0.69,0.8538,0.626,0.7688,0.0513,False,OK
2026-07-09,13:05:03,16,39,LSTM,0.7396,0.869,0.7102,0.7716,0.0005022661842643493,128,2,4,0.3074945940283627,8,5,0.37,0.31,0.7638,37,0.7044,0.8523,0.6489,0.7704,0.0352,False,OK
2026-07-09,12:50:39,16,17,LSTM,0.739,0.8601,0.6943,0.7899,0.0019008135112324757,4,256,3,0.37492619965426877,16,5,0.45,0.4,0.7594,3,0.7028,0.8522,0.6438,0.7737,0.0362,False,OK
2026-07-09,13:18:02,16,69,LSTM,0.739,0.8652,0.6943,0.7899,0.002219204331228161,32,512,5,0.3710014332254017,16,2,0.59,0.51,0.7638,37,0.6946,0.8547,0.6336,0.7685,0.0444,False,OK
2026-07-09,13:10:14,16,49,LSTM,0.737,0.8584,0.6783,0.8068,0.0005347422183328098,8,128,3,0.1601100873260787,8,3,0.47,0.32,0.7638,37,0.68,0.859,0.6056,0.7752,0.057,False,OK
2026-07-09,13:22:17,16,80,LSTM,0.7363,0.8619,0.707,0.7682,0.0027362791953417656,48,4,5,0.3302157483483904,16,3,0.62,0.49,0.7638,37,0.7135,0.8586,0.6718,0.7608,0.0228,False,OK
2026-07-09,12:43:02,16,2,LSTM,0.7361,0.8598,0.6975,0.7794,0.0001,32,32,2,0.1,8,3,0.49,0.43,0.7361,2,0.7052,0.8559,0.6514,0.7688,0.0309,True,OK
2026-07-09,12:56:27,16,26,LSTM,0.736,0.8601,0.7102,0.7637,0.0006511008098049766,4,64,4,0.3770693577945884,8,2,0.32,0.22,0.7594,3,0.6958,0.8549,0.6489,0.75,0.0402,False,OK
2026-07-09,12:50:57,16,18,LSTM,0.7358,0.8642,0.7006,0.7746,0.0009318330808329894,64,32,3,0.15100540343827523,8,2,0.37,0.26,0.7594,3,0.6972,0.8519,0.6387,0.7676,0.0386,False,OK
2026-07-09,13:27:41,16,91,LSTM,0.7347,0.8585,0.6879,0.7883,0.0006924151611010082,8,32,2,0.3208449371106835,8,2,0.53,0.32,0.7638,37,0.6891,0.8528,0.626,0.7664,0.0456,False,OK
2026-07-09,13:04:14,16,38,LSTM,0.7343,0.8677,0.6911,0.7834,0.0007105771717481166,256,256,5,0.34293712430401846,8,5,0.47,0.42,0.7638,37,0.6996,0.8593,0.631,0.7848,0.0348,False,OK
2026-07-09,13:09:30,16,47,LSTM,0.7336,0.8635,0.7102,0.7585,0.00046796208467590446,128,256,3,0.2896268440233129,16,3,0.44,0.44,0.7638,37,0.717,0.8522,0.6768,0.7622,0.0166,False,OK
2026-07-09,13:19:09,16,73,LSTM,0.7329,0.8631,0.6815,0.7926,0.0007318204993007054,64,512,4,0.3494222672489904,16,2,0.52,0.41,0.7638,37,0.6908,0.8546,0.631,0.7631,0.0421,False,OK
2026-07-09,12:45:35,16,7,LSTM,0.7328,0.8577,0.6943,0.7758,0.00032354255966394373,256,2,6,0.10351199264000677,8,4,0.37,0.27,0.7594,3,0.6981,0.8486,0.6412,0.766,0.0347,False,OK
2026-07-09,13:12:01,16,53,LSTM,0.7322,0.8615,0.6879,0.7826,0.002223308764731616,32,4,3,0.2185897538672437,16,3,0.44,0.31,0.7638,37,0.6934,0.8506,0.6387,0.7583,0.0388,False,OK
2026-07-09,13:18:56,16,72,LSTM,0.7317,0.8629,0.7166,0.7475,0.0027893085560585906,64,512,3,0.37953786302382264,8,2,0.41,0.32,0.7638,37,0.6992,0.8527,0.6565,0.7478,0.0325,False,OK
2026-07-09,13:13:10,16,57,LSTM,0.7315,0.8608,0.6943,0.773,0.0008303326997100364,256,128,4,0.27187393536125504,16,3,0.41,0.2,0.7638,37,0.7003,0.8507,0.6361,0.7788,0.0313,False,OK
2026-07-09,12:55:50,16,25,LSTM,0.731,0.8583,0.6752,0.797,0.0002943569360718377,16,64,6,0.3353710881504188,8,3,0.41,0.31,0.7594,3,0.6808,0.8495,0.6132,0.7651,0.0502,False,OK
2026-07-09,12:59:08,16,30,LSTM,0.7309,0.8606,0.7006,0.7639,0.00041219458057797307,256,64,4,0.2275749495259858,8,3,0.5,0.43,0.7594,3,0.6967,0.852,0.6489,0.7522,0.0342,False,OK
2026-07-09,13:14:18,16,60,LSTM,0.7294,0.8503,0.6911,0.7722,0.002081078295156276,8,16,4,0.26471196867564134,16,2,0.44,0.3,0.7638,37,0.6839,0.8494,0.6387,0.7361,0.0455,False,OK
2026-07-09,13:09:48,16,48,LSTM,0.729,0.8626,0.7197,0.7386,0.0007855193037465894,128,8,2,0.3366257599331264,8,4,0.49,0.49,0.7638,37,0.7096,0.8491,0.687,0.7337,0.0194,False,OK
2026-07-09,12:58:32,16,29,LSTM,0.7282,0.8611,0.6783,0.786,0.0018372917762335495,128,256,5,0.33291501534941903,8,2,0.43,0.32,0.7594,3,0.6818,0.8554,0.6107,0.7717,0.0464,False,OK
2026-07-09,13:20:17,16,75,LSTM,0.7282,0.8189,0.6783,0.786,0.0019435036600881333,64,2,6,0.35980978680888676,16,3,0.3,0.23,0.7638,37,0.6865,0.8058,0.6158,0.7756,0.0417,False,OK
2026-07-09,13:27:55,16,92,LSTM,0.7279,0.8573,0.6815,0.781,0.002594506176563045,128,8,4,0.274759623708909,16,4,0.28,0.22,0.7638,37,0.6892,0.8441,0.6234,0.7704,0.0387,False,OK
2026-07-09,13:12:24,16,55,LSTM,0.7276,0.8542,0.6975,0.7604,0.0008991729888840837,48,512,4,0.2233679981269157,16,3,0.47,0.43,0.7638,37,0.6987,0.8533,0.6667,0.7339,0.0289,False,OK
2026-07-09,13:09:13,16,46,LSTM,0.7273,0.8574,0.7006,0.756,0.0026228846674130773,128,256,4,0.38083101681206705,8,5,0.39,0.33,0.7638,37,0.7011,0.848,0.6565,0.7522,0.0262,False,OK
2026-07-09,12:42:22,16,1,LSTM,0.7267,0.8541,0.707,0.7475,0.001,4,2,2,0.3,8,3,0.39,0.26,0.7267,1,0.6916,0.8526,0.659,0.7275,0.0351,True,OK
2026-07-09,13:15:03,16,62,LSTM,0.7239,0.8516,0.7389,0.7095,0.0016944054726680243,2,32,4,0.33076523380067197,16,3,0.58,0.41,0.7638,37,0.6825,0.852,0.659,0.7077,0.0414,False,OK
2026-07-09,12:46:39,16,10,LSTM,0.7236,0.8557,0.6879,0.7633,0.0004205955266573413,64,128,3,0.3326532861237714,8,2,0.39,0.26,0.7594,3,0.6839,0.8481,0.6412,0.7326,0.0398,False,OK
2026-07-09,12:41:44,16,0,LSTM,0.7222,0.858,0.6624,0.7939,0.001,4,2,2,0.0,8,3,0.49,0.33,0.7222,0,0.6865,0.8446,0.6158,0.7756,0.0357,True,OK
2026-07-09,13:07:35,16,43,LSTM,0.7216,0.8427,0.6975,0.7474,0.0008153883953132189,2,256,3,0.378580928104591,8,5,0.43,0.28,0.7638,37,0.6916,0.8493,0.659,0.7275,0.03,False,OK
2026-07-09,12:43:57,16,4,LSTM,0.7201,0.8483,0.672,0.7757,0.001,2,2,2,0.0,16,3,0.46,0.29,0.7594,3,0.6949,0.8492,0.6463,0.7515,0.0252,True,OK
2026-07-09,12:46:30,16,9,LSTM,0.7159,0.8503,0.6943,0.739,5.114334905255214e-05,128,128,5,0.304314019446759,16,3,0.36,0.27,0.7594,3,0.685,0.8439,0.6641,0.7073,0.0309,False,OK
2026-07-09,12:53:22,16,21,LSTM,0.7152,0.8535,0.7516,0.6821,0.00110090603587048,2,128,4,0.2196752598801518,8,3,0.38,0.36,0.7594,3,0.7023,0.8472,0.7023,0.7023,0.0129,False,OK
2026-07-09,12:46:09,16,8,LSTM,0.7136,0.8435,0.6783,0.7527,0.00046892519874069065,4,32,6,0.02982025747190833,8,2,0.39,0.41,0.7594,3,0.6866,0.8278,0.6438,0.7355,0.027,False,OK
2026-07-09,12:54:27,16,23,LSTM,0.7133,0.8434,0.6815,0.7483,0.0003796115049127269,128,4,5,0.30887464486766575,8,3,0.39,0.38,0.7594,3,0.6962,0.8314,0.659,0.7379,0.0171,False,OK
2026-07-09,13:29:38,16,97,LSTM,0.7065,0.8411,0.6783,0.737,0.0020128327160794787,4,512,4,0.3171532400406569,16,3,0.46,0.44,0.7638,37,0.6874,0.833,0.6463,0.7341,0.0191,False,OK
2026-07-09,13:30:21,16,99,LSTM,0.7055,0.8366,0.6943,0.7171,0.0008478694047000754,2,16,2,0.2884670026390266,8,2,0.25,0.27,0.7638,37,0.6888,0.8244,0.659,0.7214,0.0167,False,OK
2026-07-09,12:44:41,16,6,LSTM,0.4864,0.5904,1.0,0.3214,0.0002317175804240088,2,4,3,0.2447411578889518,16,3,0.2,0.2,0.7594,3,0.4867,0.6102,1.0,0.3216,-0.0002,False,OK
2026-07-09,13:02:35,16,36,LSTM,0.4864,0.4411,1.0,0.3214,0.0002966068484516155,2,32,5,0.38390426678212586,16,5,0.2,0.2,0.7602,34,0.4867,0.4277,1.0,0.3216,-0.0002,False,OK
